PP;Blok;Condition;timestamp;Squality;Sneutral;Shappy;Ssad;Sangry;Ssurprised;Sscared;Sdisgusted;Svalence;SyHeadOrientation;SxHeadOrientation;SzHeadOrientation;SmouthOpen;SleftEyeClosed;SrightEyeClosed;SleftEyebrowLowered;SleftEyebrowRaised;SrightEyebrowLowered;SrightEyebrowRaised;SgazeDirectionForward;SgazeDirectionLeft;SgazeDirectionRight;SAu01_InnerBrowRaiser;SAu02_OuterBrowRaiser;SAu04_BrowLowerer;SAu05_UpperLidRaiser;SAu06_CheekRaiser;SAu07_LidTightener;SAu09_NoseWrinkler;SAu10_UpperLipRaiser;SAu12_LipCornerPuller;SAu14_Dimpler;SAu15_LipCornerDepressor;SAu17_ChinRaiser;SAu20_LipStretcher;SAu23_LipTightener;SAu24_LipPressor;SAu25_LipsPart;SAu26_JawDrop;SAu27_MouthStretch;SAu43_EyesClosed;;
PP14;3;T;20121010T160000000;0,872003;0,430394;0,003112;0,317141;0,023048;0,005317;0,000008;0,019729;-0,315400;-9,110443;-4,514106;8,750971;0,018182;0,027273;0,000000;0,154545;0,000000;0,100000;0,000000;0,736364;0,100000;0,000000;0,127273;0,027273;0,345455;0,009091;0,036364;0,045455;0,672727;0,000000;0,036364;0,600000;0,763636;1,336364;0,000000;2,418182;0,009091;0,045455;0,000000;0,000000;0,036364;;
PP14;3;T;20121010T160100000;0,815243;0,413941;0,035629;0,103815;0,055997;0,007380;0,000920;0,078236;-0,097876;-4,469423;1,780850;1,271337;0,161290;0,193548;0,080645;0,225806;0,000000;0,241935;0,000000;0,629032;0,064516;0,064516;0,306452;0,016129;0,387097;0,000000;0,016129;1,096774;1,548387;0,000000;0,241935;0,693548;0,000000;2,661290;0,322581;1,258065;0,000000;0,370968;0,000000;0,000000;0,516129;;
PP14;3;T;20121010T160200000;0,910710;0,530866;0,006974;0,124551;0,068141;0,015021;0,008419;0,020288;-0,142044;-3,819701;-5,167509;-0,940847;0,083333;0,111111;0,101852;0,453704;0,000000;0,500000;0,000000;0,722222;0,101852;0,027778;0,000000;0,009259;1,324074;0,000000;0,268519;0,490741;0,518519;0,000000;0,277778;0,657407;1,296296;1,416667;0,074074;0,537037;0,000000;0,296296;0,000000;0,000000;0,416667;;
PP14;3;T;20121010T160300000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;;
PP14;3;T;20121010T160400000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;;
PP14;3;T;20121010T160500000;0,911403;0,528604;0,000898;0,040584;0,041226;0,026126;0,000014;0,055449;-0,081113;-4,777186;-7,565113;-0,381419;0,049383;0,000000;0,012346;0,901235;0,000000;0,160494;0,000000;0,654321;0,271605;0,012346;0,012346;0,370370;0,259259;0,000000;0,086420;1,728395;0,098765;0,000000;0,024691;0,000000;2,876543;2,703704;0,000000;1,000000;0,000000;0,135802;0,012346;0,000000;0,000000;;
PP14;3;T;20121010T160600000;0,826439;0,539029;0,004758;0,067799;0,050075;0,006212;0,000058;0,070235;-0,121217;-4,386691;-2,292036;3,860345;0,050847;0,135593;0,050847;0,644068;0,000000;0,288136;0,000000;0,593220;0,152542;0,000000;0,203390;0,135593;1,355932;0,000000;0,271186;1,084746;1,084746;0,000000;0,000000;0,559322;0,355932;2,389831;0,423729;1,949153;0,000000;0,050847;0,101695;0,000000;0,033898;;
PP14;3;T;20121010T160700000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;;
PP14;3;T;20121010T160800000;0,879813;0,557996;0,000990;0,137516;0,044587;0,004870;0,000014;0,049391;-0,148766;-15,659076;-3,576535;7,381476;0,000000;0,000000;0,000000;0,417722;0,000000;0,151899;0,000000;0,734177;0,075949;0,063291;0,000000;0,012658;0,240506;0,113924;0,012658;0,354430;0,341772;0,000000;0,000000;0,468354;0,354430;0,835443;0,000000;2,860759;0,000000;0,000000;0,000000;0,000000;0,012658;;
PP14;3;T;20121010T160900000;0,523397;0,193352;0,006594;0,111812;0,122842;0,000652;0,000001;0,007777;-0,116248;-1,020697;-5,330013;3,213196;0,000000;0,333333;0,000000;0,666667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,666667;2,666667;0,000000;0,000000;1,333333;0,000000;2,666667;0,000000;2,333333;0,000000;0,000000;0,000000;0,000000;0,333333;;
PP14;3;T;20121010T161000000;0,694452;0,475322;0,017538;0,028862;0,057050;0,000805;0,000020;0,058283;-0,094630;-0,655659;15,562886;3,690280;0,000000;0,000000;0,000000;0,250000;0,000000;0,000000;0,000000;0,125000;0,000000;0,000000;0,000000;0,250000;0,000000;0,000000;0,000000;1,500000;2,625000;0,000000;0,000000;0,000000;0,250000;1,750000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,250000;;
PP14;3;T;20121010T161100000;0,829129;0,361949;0,001685;0,094877;0,097615;0,005188;0,000001;0,145538;-0,236030;-8,218541;-5,851757;3,135998;0,000000;0,018519;0,000000;0,592593;0,000000;0,629630;0,000000;0,870370;0,037037;0,000000;0,074074;0,000000;1,277778;0,000000;0,092593;1,722222;0,888889;0,000000;0,000000;0,037037;0,018519;3,351852;0,000000;1,611111;0,092593;0,000000;0,018519;0,000000;0,000000;;
PP14;3;T;20121010T161200000;0,846459;0,342232;0,012880;0,274874;0,091417;0,028857;0,000690;0,072839;-0,287948;-8,035482;-0,876595;5,428275;0,093023;0,046512;0,232558;0,255814;0,000000;0,395349;0,000000;0,674419;0,023256;0,023256;0,906977;0,000000;1,302326;0,255814;0,000000;0,046512;0,465116;0,000000;0,046512;0,465116;0,000000;1,604651;0,000000;0,581395;0,000000;0,093023;0,465116;0,000000;0,976744;;
PP14;3;T;20121010T161300000;0,865911;0,360767;0,002261;0,308711;0,040805;0,005477;0,000015;0,079119;-0,307672;-7,175424;-3,639931;3,378569;0,000000;0,052632;0,052632;0,368421;0,000000;0,280702;0,000000;0,649123;0,105263;0,017544;0,000000;0,017544;0,491228;0,000000;0,000000;0,175439;1,842105;0,000000;0,000000;1,017544;0,052632;2,789474;0,017544;1,017544;0,052632;0,000000;0,000000;0,000000;0,210526;;
PP15;1;R;20121015T092500000;0,950227;0,956129;0,007431;0,032624;0,002136;0,002524;0,000222;0,001938;-0,025192;-16,481239;-4,304714;5,545527;0,000000;0,004255;0,000000;0,000000;0,004255;0,000000;0,008511;0,974468;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,285106;0,000000;0,025532;0,000000;0,000000;0,012766;0,000000;0,000000;0,548936;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP15;1;R;20121015T092600000;0,918553;0,799819;0,060558;0,055167;0,004765;0,033688;0,000690;0,000953;0,005206;-13,688547;-3,733925;5,469455;0,066946;0,025105;0,025105;0,000000;0,050209;0,000000;0,000000;0,953975;0,008368;0,000000;0,033473;0,000000;0,000000;0,267782;0,000000;0,008368;0,171548;0,004184;0,000000;0,372385;0,000000;0,171548;0,008368;0,577406;0,004184;0,175732;0,000000;0,100418;0,117155;;
PP15;1;R;20121015T092700000;0,944634;0,898308;0,031112;0,026623;0,002354;0,024276;0,000553;0,001527;0,004426;-15,137931;-5,295289;5,335335;0,026432;0,004405;0,000000;0,004405;0,000000;0,000000;0,000000;0,991189;0,000000;0,000000;0,000000;0,000000;0,000000;0,083700;0,000000;0,039648;0,118943;0,013216;0,000000;0,048458;0,004405;0,004405;0,074890;0,449339;0,000000;0,044053;0,004405;0,039648;0,017621;;
PP15;1;R;20121015T092800000;0,929015;0,736189;0,046745;0,073453;0,003266;0,001901;0,000183;0,057133;-0,046023;-19,718317;-3,456857;4,778125;0,013453;0,008969;0,004484;0,000000;0,098655;0,000000;0,147982;0,941704;0,004484;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,950673;0,000000;0,695067;0,013453;0,022422;0,000000;0,013453;0,004484;0,381166;0,000000;0,026906;0,000000;0,008969;0,044843;;
PP15;1;R;20121015T092900000;0,948894;0,961685;0,008206;0,034693;0,002770;0,003078;0,000219;0,000808;-0,026487;-14,776500;-5,651042;5,142192;0,000000;0,000000;0,004167;0,000000;0,000000;0,000000;0,000000;0,970833;0,000000;0,004167;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,012500;0,000000;0,000000;0,000000;0,016667;0,000000;0,000000;0,000000;0,000000;0,012500;;
PP15;1;R;20121015T093000000;0,937304;0,812736;0,038440;0,066608;0,003316;0,005148;0,000288;0,033194;-0,033318;-15,900014;-3,725132;2,758191;0,013216;0,061674;0,039648;0,000000;0,000000;0,000000;0,074890;0,867841;0,079295;0,000000;0,013216;0,004405;0,000000;0,000000;0,000000;0,577093;0,022026;0,453744;0,000000;0,013216;0,000000;0,096916;0,013216;0,334802;0,000000;0,035242;0,000000;0,013216;0,220264;;
PP15;1;N;20121015T093600000;0,935636;0,913286;0,004908;0,006896;0,001319;0,121773;0,002940;0,001959;-0,002325;-4,955336;-4,097125;4,476354;0,004184;0,071130;0,083682;0,016736;0,000000;0,000000;0,000000;0,903766;0,000000;0,008368;0,000000;0,000000;0,000000;2,297071;0,000000;0,016736;0,000000;0,004184;0,000000;0,000000;0,008368;0,020921;0,025105;0,008368;0,000000;0,004184;0,000000;0,000000;0,334728;;
PP15;1;N;20121015T093700000;0,942615;0,942184;0,004405;0,002224;0,001124;0,111622;0,001116;0,000659;0,001934;-8,726863;-9,479805;11,180694;0,000000;0,000000;0,000000;0,000000;0,004167;0,000000;0,000000;0,770833;0,220833;0,000000;0,000000;0,000000;0,000000;1,833333;0,000000;0,050000;0,000000;0,000000;0,000000;0,004167;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP15;1;N;20121015T093800000;0,943707;0,828359;0,003131;0,003632;0,000452;0,322511;0,006331;0,000319;-0,000511;0,479805;-6,482079;5,762977;0,000000;0,029289;0,029289;0,000000;0,000000;0,000000;0,000000;0,974895;0,000000;0,000000;0,000000;0,000000;0,000000;3,711297;0,000000;0,000000;0,000000;0,016736;0,000000;0,020921;0,000000;0,000000;0,000000;0,029289;0,000000;0,000000;0,000000;0,000000;0,100418;;
PP15;1;N;20121015T093900000;0,920023;0,887350;0,006911;0,039715;0,000882;0,165054;0,002870;0,008065;-0,033257;2,176268;-4,363743;5,685255;0,037500;0,295833;0,300000;0,108333;0,000000;0,058333;0,000000;0,641667;0,079167;0,050000;0,000000;0,000000;0,187500;2,254167;0,000000;0,025000;0,000000;0,450000;0,000000;0,212500;0,000000;0,004167;0,083333;0,000000;0,000000;0,045833;0,000000;0,000000;1,220833;;
PP15;1;N;20121015T094000000;0,938520;0,864808;0,006460;0,005174;0,000670;0,215612;0,002579;0,000902;0,000941;-5,209084;-6,243925;7,549235;0,000000;0,046610;0,029661;0,000000;0,008475;0,000000;0,000000;0,911017;0,033898;0,000000;0,004237;0,000000;0,000000;2,411017;0,000000;0,033898;0,004237;0,008475;0,000000;0,012712;0,000000;0,000000;0,101695;0,000000;0,000000;0,000000;0,000000;0,000000;0,139831;;
PP15;1;N;20121015T094100000;0,927357;0,866729;0,006552;0,002285;0,002244;0,206476;0,002235;0,000712;0,002904;-7,298843;-6,782916;6,324569;0,026087;0,013043;0,056522;0,000000;0,000000;0,000000;0,000000;0,734783;0,243478;0,000000;0,000000;0,000000;0,000000;2,621739;0,000000;0,026087;0,004348;0,000000;0,000000;0,004348;0,000000;0,000000;0,000000;0,000000;0,008696;0,052174;0,000000;0,004348;0,060870;;
PP15;1;N;20121015T094200000;0,941381;0,824256;0,004836;0,003124;0,000613;0,430751;0,003280;0,000657;0,001396;-8,714745;-6,309890;7,969240;0,000000;0,058333;0,058333;0,000000;0,000000;0,000000;0,000000;0,829167;0,116667;0,016667;0,000000;0,000000;0,000000;3,629167;0,000000;0,000000;0,000000;0,016667;0,000000;0,095833;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,212500;;
PP15;1;N;20121015T094300000;0,950492;0,905628;0,004007;0,001155;0,000422;0,220352;0,002282;0,001100;0,002562;-8,407502;-6,116205;6,043518;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,957983;0,025210;0,000000;0,000000;0,000000;0,000000;2,831933;0,000000;0,037815;0,000000;0,000000;0,000000;0,000000;0,004202;0,000000;0,008403;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP15;1;N;20121015T094400000;0,940042;0,862360;0,003299;0,001123;0,000566;0,247859;0,002480;0,000476;0,002006;-5,257270;-8,442195;7,861979;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,941667;0,050000;0,000000;0,000000;0,004167;0,000000;3,433333;0,000000;0,008333;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP15;1;N;20121015T094500000;0,950048;0,891215;0,003501;0,000703;0,000539;0,294096;0,004479;0,001014;0,002308;-8,409770;-6,671322;6,109464;0,095833;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,941667;0,050000;0,000000;0,012500;0,000000;0,000000;3,312500;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,004167;0,000000;0,141667;0,000000;0,000000;0,000000;;
PP15;1;N;20121015T094600000;0,947815;0,871557;0,003892;0,001123;0,000593;0,316154;0,002758;0,000632;0,002676;-5,327349;-6,343829;5,572381;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,970711;0,025105;0,000000;0,000000;0,000000;0,000000;3,104603;0,000000;0,033473;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,004184;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP15;1;N;20121015T094700000;0,941765;0,870854;0,002985;0,001008;0,000710;0,328779;0,002134;0,000451;0,001737;-5,803700;-8,141668;7,257151;0,008333;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,904167;0,087500;0,000000;0,000000;0,000000;0,000000;3,654167;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,008333;0,000000;0,000000;0,000000;;
PP15;1;N;20121015T094800000;0,931965;0,931026;0,008707;0,008546;0,001488;0,143894;0,000902;0,000672;-0,000153;-5,846747;-6,448718;3,727247;0,000000;0,075314;0,087866;0,000000;0,000000;0,000000;0,000000;0,732218;0,200837;0,029289;0,000000;0,000000;0,008368;1,853556;0,000000;0,054393;0,000000;0,000000;0,000000;0,117155;0,000000;0,104603;0,000000;0,004184;0,000000;0,000000;0,000000;0,000000;0,313808;;
PP15;1;N;20121015T094900000;0,934592;0,924881;0,004777;0,001656;0,000895;0,159299;0,001132;0,000384;0,002907;-5,569839;-8,766122;7,116124;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,887500;0,108333;0,000000;0,000000;0,000000;0,000000;3,087500;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP15;1;N;20121015T095000000;0,943792;0,856119;0,003377;0,003448;0,000571;0,246166;0,002843;0,000429;-0,000144;-5,346464;-8,735544;6,385292;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,858333;0,129167;0,000000;0,025000;0,025000;0,000000;3,016667;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,012500;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP15;1;N;20121015T095100000;0,944356;0,939418;0,008178;0,005177;0,000758;0,094204;0,004100;0,000868;0,002792;-4,494183;-4,825510;2,424653;0,025105;0,046025;0,054393;0,016736;0,000000;0,000000;0,012552;0,924686;0,037657;0,004184;0,000000;0,000000;0,029289;2,158996;0,000000;0,004184;0,000000;0,020921;0,071130;0,096234;0,000000;0,000000;0,000000;0,000000;0,000000;0,046025;0,000000;0,000000;0,179916;;
PP15;1;N;20121015T095200000;0,940252;0,921830;0,003777;0,004409;0,001035;0,204069;0,002891;0,000520;-0,001027;-5,270257;-7,277372;5,812250;0,000000;0,033333;0,045833;0,000000;0,000000;0,000000;0,000000;0,825000;0,145833;0,012500;0,000000;0,000000;0,000000;2,929167;0,000000;0,004167;0,000000;0,000000;0,000000;0,000000;0,000000;0,070833;0,000000;0,004167;0,000000;0,000000;0,000000;0,000000;0,129167;;
PP15;1;N;20121015T095300000;0,947544;0,897923;0,003867;0,002886;0,000452;0,190375;0,003977;0,000405;0,000975;-3,785699;-6,101676;6,017307;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,995816;0,000000;0,000000;0,000000;0,000000;0,000000;3,037657;0,000000;0,000000;0,000000;0,000000;0,000000;0,012552;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP15;1;N;20121015T095400000;0,943690;0,800629;0,007988;0,005869;0,000498;0,309951;0,009781;0,000686;0,001869;-0,118800;-4,341724;4,304690;0,025532;0,097872;0,080851;0,021277;0,012766;0,017021;0,012766;0,919149;0,000000;0,017021;0,097872;0,076596;0,051064;3,012766;0,000000;0,017021;0,000000;0,046809;0,238298;0,042553;0,000000;0,000000;0,000000;0,004255;0,000000;0,029787;0,000000;0,000000;0,327660;;
PP15;1;N;20121015T095500000;0,934784;0,915255;0,019763;0,035068;0,002039;0,112865;0,005786;0,000597;-0,015868;-3,043457;-2,910068;1,279883;0,000000;0,295359;0,282700;0,000000;0,000000;0,004219;0,000000;0,717300;0,046414;0,101266;0,000000;0,000000;0,050633;1,556962;0,000000;0,000000;0,000000;0,054852;0,004219;0,405063;0,000000;0,101266;0,000000;0,008439;0,000000;0,000000;0,000000;0,004219;1,105485;;
PP15;1;N;20121015T095600000;0,941733;0,884125;0,005589;0,033829;0,001379;0,234050;0,013317;0,000915;-0,028363;1,534692;-3,758115;1,247433;0,000000;0,205021;0,192469;0,000000;0,000000;0,000000;0,000000;0,841004;0,016736;0,050209;0,020921;0,004184;0,000000;2,799163;0,000000;0,000000;0,000000;0,083682;0,000000;0,008368;0,000000;0,000000;0,000000;0,179916;0,000000;0,000000;0,000000;0,000000;0,778243;;
PP15;1;N;20121015T095700000;0,947399;0,836970;0,002928;0,007630;0,000657;0,357365;0,011799;0,000351;-0,004711;1,009459;-6,690393;3,219610;0,000000;0,033333;0,025000;0,004167;0,000000;0,000000;0,000000;0,958333;0,029167;0,000000;0,020833;0,008333;0,000000;3,658333;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,208333;0,000000;0,000000;0,000000;0,000000;0,116667;;
PP15;1;N;20121015T095800000;0,906629;0,895160;0,004990;0,067747;0,004611;0,137345;0,005655;0,009005;-0,062909;3,274244;-3,753329;1,358716;0,000000;0,394958;0,336134;0,138655;0,000000;0,117647;0,000000;0,806723;0,058824;0,058824;0,000000;0,008403;0,294118;1,436975;0,000000;0,000000;0,008403;0,256303;0,121849;0,071429;0,000000;0,000000;0,000000;0,147059;0,000000;0,000000;0,000000;0,000000;1,046218;;
PP15;1;N;20121015T095900000;0,938631;0,910927;0,008747;0,036164;0,001333;0,083911;0,003610;0,000828;-0,027581;-3,796230;-4,582919;2,765313;0,012552;0,196653;0,167364;0,000000;0,000000;0,008368;0,004184;0,836820;0,037657;0,020921;0,000000;0,000000;0,000000;1,280335;0,000000;0,163180;0,000000;0,150628;0,000000;0,171548;0,000000;0,000000;0,000000;0,025105;0,000000;0,020921;0,000000;0,000000;0,769874;;
PP15;1;N;20121015T100000000;0,949573;0,872385;0,004696;0,002199;0,000488;0,255080;0,016130;0,000492;0,002491;-1,891583;-6,388901;3,835212;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,004167;0,991667;0,000000;0,000000;0,000000;0,000000;0,000000;3,254167;0,000000;0,108333;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,391667;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP15;1;N;20121015T100100000;0,943285;0,879782;0,006740;0,000581;0,000877;0,308550;0,002811;0,000501;0,005747;-4,701835;-6,310842;3,919455;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,962343;0,033473;0,000000;0,000000;0,000000;0,000000;3,531381;0,000000;0,004184;0,000000;0,000000;0,000000;0,184100;0,000000;0,008368;0,000000;0,050209;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP15;1;N;20121015T100200000;0,947579;0,877177;0,002803;0,001039;0,000681;0,381249;0,005050;0,000394;0,001690;-2,895815;-6,980683;3,931225;0,000000;0,000000;0,000000;0,008333;0,000000;0,000000;0,000000;0,850000;0,141667;0,000000;0,000000;0,000000;0,000000;3,766667;0,000000;0,004167;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,066667;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP15;1;N;20121015T100300000;0,947809;0,919971;0,004497;0,006116;0,000605;0,225432;0,004820;0,000650;-0,001810;-4,540280;-6,416088;4,311376;0,000000;0,033333;0,012500;0,000000;0,004167;0,000000;0,012500;0,875000;0,108333;0,000000;0,000000;0,000000;0,000000;3,033333;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,012500;0,066667;0,000000;0,000000;0,000000;0,000000;0,112500;;
PP15;1;N;20121015T100400000;0,945708;0,868013;0,002318;0,001307;0,000544;0,390429;0,004567;0,000624;0,000793;-5,941469;-7,457051;3,937778;0,000000;0,004184;0,000000;0,000000;0,000000;0,000000;0,004184;0,941423;0,041841;0,000000;0,000000;0,000000;0,000000;3,757322;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,008368;0,000000;0,029289;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP15;1;N;20121015T100500000;0,951083;0,796838;0,003446;0,001260;0,000510;0,514629;0,005384;0,000321;0,002169;-1,362509;-7,301488;5,380107;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,987500;0,008333;0,000000;0,008333;0,016667;0,000000;3,908333;0,000000;0,000000;0,000000;0,000000;0,000000;0,029167;0,000000;0,000000;0,000000;0,041667;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP15;1;N;20121015T100600000;0,947497;0,757620;0,005693;0,001811;0,000554;0,420350;0,004908;0,000289;0,003848;-2,298582;-8,026249;6,315549;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,829167;0,162500;0,000000;0,004167;0,000000;0,000000;3,616667;0,000000;0,000000;0,000000;0,000000;0,000000;0,008333;0,000000;0,000000;0,000000;0,058333;0,000000;0,000000;0,000000;0,000000;0,000000;;
