PP,Blok,Condition,timestamp,SnMouseAct,SnLeftClicked,SnRightClicked,SnDoubleClicked,SnWheel,SnDragged,SnMouseDistance,SnMouseDistance,SnKeyStrokes,SnChars,SnSpecialKeys,SnDirectionKeys,SnErrorKeys,SnShortcutKeys,SnSpaces,SnAppChange,SnTabfocusChange
PP15,3,I,20121015T114000000,5,1,0,0,2,1,3420552271140100,3421,305,201,104,0,22,0,50,0,0
PP15,3,I,20121015T114100000,8,3,0,0,1,2,532102409306038,532,300,234,66,0,15,0,47,2,0
PP15,3,I,20121015T114200000,9,3,0,1,5,0,7640600633313930,7641,156,103,53,0,16,0,25,0,0
PP15,3,I,20121015T114300000,9,3,0,0,4,1,6594260915801040,6594,258,185,73,0,25,1,36,2,0
PP15,3,I,20121015T114400000,7,3,0,0,2,1,5175720491699680,5176,203,146,57,0,16,0,30,1,1
PP15,3,I,20121015T114500000,6,2,0,0,2,1,37692851288894900,37693,239,169,70,0,14,0,38,1,0
PP15,3,I,20121015T114600000,24,7,0,1,6,5,16245349573327900,16245,186,141,45,1,11,0,27,1,0
PP15,3,I,20121015T114700000,22,1,0,0,21,0,15961779096613900,15962,149,114,35,1,6,0,23,1,0
PP15,3,I,20121015T114800000,10,2,0,0,6,1,645928542022355,646,153,107,46,0,13,0,21,1,0
PP15,3,I,20121015T114900000,9,5,0,0,2,1,70564434524366200,70564,170,77,93,0,63,0,22,4,0
PP15,3,I,20121015T115000000,14,6,0,0,2,3,12159560764670100,12160,200,117,83,0,37,2,31,2,4
PP15,3,I,20121015T115100000,7,2,0,0,1,2,6214707946641420,6215,251,160,91,0,47,0,35,0,0
PP15,3,I,20121015T115200000,31,12,0,5,8,3,22395427665530200,22395,89,53,36,0,16,2,13,9,3
PP15,3,I,20121015T115300000,73,34,2,0,1,18,4882853354042390,4883,56,22,34,4,3,1,7,4,6
PP15,3,I,20121015T115400000,47,19,0,2,0,13,30253222149837700,30253,100,63,37,0,5,0,14,13,1
PP15,3,I,20121015T115500000,23,10,1,0,4,4,16754862355002900,16755,157,104,53,0,29,0,18,5,1
PP15,3,I,20121015T115600000,40,16,0,5,3,8,3304855338146950,3305,94,68,26,0,3,6,7,7,6
PP15,3,I,20121015T115700000,46,23,1,4,0,9,3474504084901540,3475,108,62,46,0,18,1,15,8,18
PP15,3,I,20121015T115800000,12,10,2,0,0,0,4956152703665580,4956,114,74,40,0,4,0,15,6,0
PP16,1,R,20121015T132700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP16,1,R,20121015T132800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP16,1,R,20121015T132900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP16,1,R,20121015T133000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP16,1,R,20121015T133100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP16,1,R,20121015T133200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP16,1,N,20121015T134100000,5,2,1,1,1,0,312809255654791,313,45,39,6,0,0,0,5,3,1
PP16,1,N,20121015T134200000,9,4,0,0,5,0,6979211955249640,6979,5,0,5,0,4,0,0,3,2
PP16,1,N,20121015T134300000,10,7,0,0,1,1,6286156409686000,6286,8,5,3,0,0,0,2,3,1
PP16,1,N,20121015T134400000,4,4,0,0,0,0,3099977590232550,3100,41,33,8,0,3,0,4,3,0
PP16,1,N,20121015T134500000,14,7,1,0,4,1,8517028294849250,8517,1,0,1,0,0,0,1,3,1
PP16,1,N,20121015T134600000,5,2,0,0,3,0,31144037308738700,31144,41,31,10,0,5,0,5,1,1
PP16,1,N,20121015T134700000,22,8,0,0,0,7,2307717582962180,2308,40,33,7,0,0,0,4,0,0
PP16,1,N,20121015T134800000,12,5,0,0,1,3,10781519716287100,10782,52,36,16,0,11,0,5,1,0
PP16,1,N,20121015T134900000,28,12,0,0,2,7,21523407983688200,21523,3,1,2,0,0,0,0,1,0
PP16,1,N,20121015T135000000,25,10,1,0,2,6,1740310327683940,1740,16,3,13,0,7,1,2,4,0
PP16,1,N,20121015T135100000,16,7,1,0,0,4,11214294682256700,11214,18,13,5,0,0,1,1,2,0
PP16,1,N,20121015T135200000,2,2,0,0,0,0,1576264643912110,1576,107,71,36,0,20,0,15,0,0
PP16,1,N,20121015T135300000,0,0,0,0,0,0,0,0,78,52,26,0,13,0,13,0,0
PP16,1,N,20121015T135400000,0,0,0,0,0,0,0,0,35,24,11,0,8,0,3,0,0
PP16,1,N,20121015T135500000,0,0,0,0,0,0,0,0,50,36,14,0,4,0,8,0,0
PP16,1,N,20121015T135600000,7,5,0,0,0,1,4741899845656410,4742,79,63,16,0,2,0,12,2,0
PP16,1,N,20121015T135700000,20,9,0,0,1,5,12939172788889100,12939,13,6,7,0,1,0,3,1,0
PP16,1,N,20121015T135800000,13,6,1,0,0,3,6940063485619660,6940,20,14,6,0,2,1,3,2,0
PP16,1,N,20121015T135900000,0,0,0,0,0,0,0,0,147,96,51,0,18,0,30,0,0
PP16,1,N,20121015T140000000,5,3,0,0,0,1,4079442265086450,4079,77,54,23,0,8,0,14,0,0
PP16,1,N,20121015T140100000,2,2,0,0,0,0,15520388708026200,15520,107,63,44,0,25,0,17,0,0
PP16,1,N,20121015T140200000,23,12,0,0,0,5,1442221337033600,1442,27,15,12,0,6,0,4,0,0
PP16,1,N,20121015T140300000,25,9,0,0,0,8,16605966830783100,16606,26,24,2,0,0,0,0,0,0
PP16,1,N,20121015T140400000,21,9,0,0,0,6,15500960778243600,15501,58,35,23,0,14,0,7,0,0
PP16,1,N,20121015T140500000,37,18,1,0,2,8,20399609213068700,20400,37,16,21,0,9,1,6,3,0
PP16,1,N,20121015T140600000,24,10,0,0,2,6,14920711587768200,14921,35,16,19,0,6,0,4,0,0
PP16,1,N,20121015T140700000,10,4,0,0,0,3,6949827554265430,6950,56,37,19,0,13,0,5,0,0
PP16,1,N,20121015T140800000,10,3,0,1,0,3,7149834778534510,7150,138,91,47,0,23,0,21,0,0
PP16,1,N,20121015T140900000,12,3,0,0,7,1,8225214127510000,8225,56,39,17,0,4,0,11,0,0
PP16,1,N,20121015T141000000,17,6,0,0,3,4,12326567179367800,12327,37,20,17,0,13,0,3,0,0
PP16,1,N,20121015T141100000,24,8,2,0,8,3,1603989109073220,1604,43,26,17,0,5,1,7,3,0
PP16,1,N,20121015T141200000,17,7,0,0,0,5,11026026008577200,11026,43,28,15,0,7,0,6,0,0
PP16,1,N,20121015T141300000,23,14,1,0,0,4,1747519874201430,1748,14,5,9,0,4,1,4,6,1
PP16,1,N,20121015T141400000,19,9,0,0,0,5,11308258529834900,11308,16,9,7,0,4,0,2,0,0
PP16,1,N,20121015T141500000,7,2,0,0,3,1,55758950467349900,55759,71,44,27,0,17,0,8,0,0
PP16,1,N,20121015T141600000,21,9,0,0,0,6,14835617183626600,14836,23,14,9,0,4,0,4,0,0
PP16,1,N,20121015T141700000,7,3,0,0,0,2,39543071614863200,39543,44,24,20,0,15,0,3,0,0
PP16,1,N,20121015T141800000,7,2,0,0,3,1,4457877407843120,4458,106,65,41,0,22,0,16,0,0
PP16,1,N,20121015T141900000,1,1,0,0,0,0,6955465476875000,6955,136,87,49,0,27,0,21,0,0
PP16,1,N,20121015T142000000,7,3,0,0,0,2,525362235340322,525,80,53,27,0,10,0,16,0,0
PP16,1,N,20121015T142100000,0,0,0,0,0,0,0,0,126,82,44,0,23,0,15,0,0
PP16,1,N,20121015T142200000,0,0,0,0,0,0,0,0,66,46,20,0,10,0,9,0,0
PP16,2,R,20121015T143900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP16,2,R,20121015T144000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP16,2,R,20121015T144100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP16,2,R,20121015T144200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP16,2,R,20121015T144300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP16,2,R,20121015T144400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP16,2,I,20121015T144800000,14,7,2,0,3,1,6659520681600320,6660,0,0,0,0,0,0,0,0,4
PP16,2,I,20121015T144900000,27,13,2,1,3,4,13019441199092600,13019,7,5,2,0,0,1,0,7,1
PP16,2,I,20121015T145000000,27,15,3,0,1,4,15550984352577300,15551,7,0,7,0,0,3,0,9,2
PP16,2,I,20121015T145100000,8,2,1,0,1,2,4747478924567170,4747,6,0,6,0,0,3,0,4,3
PP16,2,I,20121015T145200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
PP16,2,I,20121015T145300000,0,0,0,0,0,0,0,0,5,0,5,0,0,3,0,3,3
PP16,2,I,20121015T145400000,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,3,5
PP16,2,I,20121015T145500000,0,0,0,0,0,0,0,0,9,0,9,0,3,3,0,3,3
PP16,2,I,20121015T145600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP16,2,I,20121015T145700000,0,0,0,0,0,0,0,0,57,41,16,0,9,0,4,0,0
PP16,2,I,20121015T145800000,0,0,0,0,0,0,0,0,21,17,4,0,2,0,2,0,0
PP16,2,I,20121015T145900000,0,0,0,0,0,0,0,0,81,61,20,0,9,0,11,0,0
PP16,2,I,20121015T150000000,0,0,0,0,0,0,0,0,43,30,13,0,7,0,6,4,2
PP16,2,I,20121015T150100000,0,0,0,0,0,0,0,0,24,16,8,0,0,0,6,0,0
PP16,2,I,20121015T150200000,0,0,0,0,0,0,0,0,111,75,36,0,23,0,13,0,0
PP16,2,I,20121015T150300000,0,0,0,0,0,0,0,0,39,29,10,0,2,0,6,0,0
PP16,2,I,20121015T150400000,0,0,0,0,0,0,0,0,46,35,11,0,5,0,5,0,0
PP16,2,I,20121015T150500000,0,0,0,0,0,0,0,0,22,16,6,0,3,0,3,0,0
PP16,2,I,20121015T150600000,0,0,0,0,0,0,0,0,3,0,3,0,2,0,0,0,0
PP16,2,I,20121015T150700000,0,0,0,0,0,0,0,0,43,26,17,0,4,0,10,0,0
PP16,2,I,20121015T150800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2
PP16,2,I,20121015T150900000,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,14,5
PP16,2,I,20121015T151000000,0,0,0,0,0,0,0,0,34,21,13,1,3,0,6,6,9
PP16,2,I,20121015T151100000,0,0,0,0,0,0,0,0,36,23,13,0,6,0,4,3,3
PP16,2,I,20121015T151200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
PP16,2,I,20121015T151300000,0,0,0,0,0,0,0,0,16,12,4,0,0,1,2,2,2
PP16,2,I,20121015T151400000,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,2,1
PP16,2,I,20121015T151500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
PP16,2,I,20121015T151600000,0,0,0,0,0,0,0,0,84,44,40,0,30,0,9,0,0
PP16,2,I,20121015T151700000,0,0,0,0,0,0,0,0,41,27,14,0,9,0,4,6,0
PP16,2,I,20121015T151800000,0,0,0,0,0,0,0,0,54,41,13,0,2,0,10,2,2
PP16,2,I,20121015T151900000,0,0,0,0,0,0,0,0,53,36,17,0,7,0,8,0,0
PP16,2,I,20121015T152000000,NaN,NaN,NaN,NaN,NaN,NaN,999000000000000,999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PP16,2,I,20121015T152100000,NaN,NaN,NaN,NaN,NaN,NaN,999000000000000,999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PP16,2,I,20121015T152200000,NaN,NaN,NaN,NaN,NaN,NaN,999000000000000,999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PP16,2,I,20121015T152300000,NaN,NaN,NaN,NaN,NaN,NaN,999000000000000,999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PP16,2,I,20121015T152400000,NaN,NaN,NaN,NaN,NaN,NaN,999000000000000,999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PP16,2,I,20121015T152500000,NaN,NaN,NaN,NaN,NaN,NaN,999000000000000,999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PP16,2,I,20121015T152600000,NaN,NaN,NaN,NaN,NaN,NaN,999000000000000,999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PP16,2,I,20121015T152700000,NaN,NaN,NaN,NaN,NaN,NaN,999000000000000,999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PP16,2,I,20121015T152800000,NaN,NaN,NaN,NaN,NaN,NaN,999000000000000,999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PP16,2,I,20121015T152900000,NaN,NaN,NaN,NaN,NaN,NaN,999000000000000,999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PP16,3,R,20121015T154200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP16,3,R,20121015T154300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP16,3,R,20121015T154400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP16,3,R,20121015T154500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP16,3,R,20121015T154600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP16,3,R,20121015T154700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP16,3,T,20121015T155000000,10,3,1,0,6,0,7528030501127080,7528,17,14,3,0,0,0,3,0,2
PP16,3,T,20121015T155100000,17,9,2,0,2,2,8187226587346370,8187,2,0,2,0,2,0,0,0,6
PP16,3,T,20121015T155200000,12,5,1,0,6,0,8668668455829340,8669,0,0,0,0,0,0,0,0,7
PP16,3,T,20121015T155300000,20,9,1,1,2,3,9406836685619470,9407,24,20,4,0,0,0,3,6,0
PP16,3,T,20121015T155400000,14,9,2,0,1,1,8270206664720400,8270,1,0,1,0,0,1,0,1,4
PP16,3,T,20121015T155500000,24,11,1,0,2,5,10823634671296300,10824,2,0,2,0,0,1,0,2,2
PP16,3,T,20121015T155600000,8,2,0,0,0,3,4558017226140220,4558,70,48,22,1,10,0,10,0,0
PP16,3,T,20121015T155700000,6,2,0,0,0,2,4419718358652050,4420,28,18,10,0,8,0,2,0,0
PP16,3,T,20121015T155800000,18,8,0,0,0,5,12959945778055400,12960,13,8,5,0,2,0,3,2,1
PP16,3,T,20121015T155900000,2,2,0,0,0,0,14147358444383000,14147,79,53,26,0,10,0,11,0,0
PP16,3,T,20121015T160000000,0,0,0,0,0,0,0,0,111,78,33,0,11,0,17,0,0
PP16,3,T,20121015T160100000,0,0,0,0,0,0,0,0,123,86,37,0,16,0,19,0,0
PP16,3,T,20121015T160200000,24,14,1,1,0,4,10395409960073300,10395,56,40,16,0,6,0,6,8,3
PP16,3,T,20121015T160300000,10,8,0,1,1,0,5890326494156050,5890,12,9,3,0,1,0,2,5,3
PP16,3,T,20121015T160400000,9,4,2,0,3,0,5465211930086900,5465,5,4,1,0,0,0,0,0,4
PP16,3,T,20121015T160500000,22,14,2,0,0,3,10050159904586200,10050,6,0,6,0,0,2,0,7,2
PP16,3,T,20121015T160600000,5,2,0,0,1,1,28279825518429800,28280,0,0,0,0,0,0,0,1,0
PP16,3,T,20121015T160700000,21,11,1,0,3,3,13409054075120000,13409,1,0,1,0,0,1,0,5,2
PP16,3,T,20121015T160800000,26,13,1,0,0,6,15080296393684100,15080,10,7,3,0,0,1,0,1,0
PP16,3,T,20121015T160900000,9,3,0,0,0,3,6268088778606740,6268,2,0,2,0,1,0,0,0,0
PP16,3,T,20121015T161000000,6,2,0,0,0,2,54365940109174200,54366,24,11,13,0,8,0,2,0,0
PP16,3,T,20121015T161100000,31,13,3,0,1,7,2031420777606700,2031,7,0,7,0,1,2,0,6,3
PP16,3,T,20121015T161200000,16,8,2,0,0,3,10960660198612300,10961,6,0,6,0,1,2,0,4,2
PP16,3,T,20121015T161300000,42,20,0,0,6,8,24457828935028900,24458,3,0,3,0,1,0,0,5,2
PP16,3,T,20121015T161400000,39,27,2,2,0,4,23774084062866600,23774,14,11,3,0,0,2,1,19,8
PP16,3,T,20121015T161500000,36,19,3,0,0,7,25711238043155300,25711,13,7,6,0,0,2,0,11,3
PP16,3,T,20121015T161600000,15,9,0,2,0,2,9377221012238610,9377,70,47,23,0,8,1,8,1,0
PP17,1,R,20121017T132500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP17,1,R,20121017T132600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP17,1,R,20121017T132700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP17,1,R,20121017T132800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP17,1,R,20121017T132900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP17,1,R,20121017T133000000,1,0,0,0,0,0,1277034846822900,1277,0,0,0,0,0,0,0,0,0
PP17,1,N,20121017T133700000,0,0,0,0,0,0,0,0,134,74,60,27,12,0,16,0,0
PP17,1,N,20121017T133800000,8,3,1,0,2,1,507945489920859,508,47,33,14,0,5,0,5,1,3
PP17,1,N,20121017T133900000,37,7,0,3,25,1,24265955557151800,24266,18,10,8,0,0,0,1,5,1
PP17,1,N,20121017T134000000,26,4,1,1,20,0,17723032955939100,17723,0,0,0,0,0,0,0,1,1
PP17,1,N,20121017T134100000,7,3,0,0,4,0,55967496234559400,55967,100,62,38,7,9,0,13,2,0
PP17,1,N,20121017T134200000,6,5,0,0,1,0,479485586852996,479,106,32,74,48,1,0,5,4,0
PP17,1,N,20121017T134300000,0,0,0,0,0,0,0,0,108,81,27,5,8,0,14,0,0
PP17,1,N,20121017T134400000,15,12,0,0,1,1,9268269085495860,9268,13,0,13,0,4,2,4,6,0
PP17,1,N,20121017T134500000,16,3,0,0,13,0,1053501914951320,1054,105,63,42,19,4,0,15,2,0
PP17,1,N,20121017T134600000,2,2,0,0,0,0,10842570671468100,10843,138,105,33,0,0,0,24,0,0
PP17,1,N,20121017T134700000,4,0,0,0,4,0,2670051120042490,2670,198,152,46,0,9,0,31,0,0
PP17,1,N,20121017T134800000,8,8,0,0,0,0,6745504277495350,6746,97,57,40,0,6,0,8,6,0
PP17,1,N,20121017T134900000,0,0,0,0,0,0,0,0,63,41,22,6,2,0,9,0,0
PP17,1,N,20121017T135000000,0,0,0,0,0,0,0,0,125,92,33,0,13,0,19,0,0
PP17,1,N,20121017T135100000,2,2,0,0,0,0,14007148145819900,14007,152,114,38,3,10,0,18,0,0
PP17,1,N,20121017T135200000,9,7,0,0,0,1,4186697459013280,4187,179,144,35,1,3,0,25,3,4
PP17,1,N,20121017T135300000,14,10,0,0,2,1,1160202966403540,1160,81,52,29,0,5,0,15,4,0
PP17,1,N,20121017T135400000,10,7,0,0,1,1,7159570444938820,7160,109,39,70,42,2,0,10,4,0
PP17,1,N,20121017T135500000,0,0,0,0,0,0,0,0,261,191,70,0,5,0,43,0,0
PP17,1,N,20121017T135600000,0,0,0,0,0,0,0,0,195,133,62,19,7,0,31,0,0
PP17,1,N,20121017T135700000,0,0,0,0,0,0,0,0,171,127,44,4,9,0,21,0,0
PP17,1,N,20121017T135800000,22,13,0,1,2,3,890633208579118,891,37,29,8,0,0,0,4,6,6
PP17,1,N,20121017T135900000,24,12,1,0,9,1,14832943891374000,14833,34,26,8,0,0,0,4,4,7
PP17,1,N,20121017T140000000,14,2,0,1,7,2,8501614509838110,8502,163,125,38,0,4,0,29,2,0
PP17,1,N,20121017T140100000,3,3,0,0,0,0,2468585414704600,2469,191,121,70,0,29,0,31,2,0
PP17,1,N,20121017T140200000,15,9,2,0,4,0,12106617017788800,12107,129,89,40,0,9,0,24,5,1
PP17,1,N,20121017T140300000,39,15,1,8,11,2,31096736159245700,31097,30,24,6,0,0,0,5,4,6
PP17,1,N,20121017T140400000,18,8,0,4,2,2,18351017801385600,18351,94,75,19,0,2,0,15,4,0
PP17,1,N,20121017T140500000,0,0,0,0,0,0,0,0,234,164,70,1,16,0,44,0,0
PP17,1,N,20121017T140600000,31,9,1,0,17,2,21356100338314200,21356,11,7,4,0,1,0,2,5,5
PP17,1,N,20121017T140700000,24,8,0,0,16,0,14796648901497900,14797,0,0,0,0,0,0,0,0,2
PP17,1,N,20121017T140800000,15,7,0,0,8,0,939386109966932,939,0,0,0,0,0,0,0,0,4
PP17,1,N,20121017T140900000,23,7,2,0,12,1,13738568000113000,13739,0,0,0,0,0,0,0,0,6
PP17,1,N,20121017T141000000,30,5,0,0,23,1,16498802807823300,16499,0,0,0,0,0,0,0,0,3
PP17,1,N,20121017T141100000,17,8,0,0,7,1,1128700692951360,1129,24,7,17,0,6,0,4,3,2
PP17,1,N,20121017T141200000,18,10,0,0,8,0,1351456438188860,1351,99,76,23,0,1,0,18,6,0
PP17,1,N,20121017T141300000,14,9,0,0,3,1,10426120482575500,10426,125,93,32,0,8,0,21,9,0
PP17,1,N,20121017T141400000,1,1,0,0,0,0,6866796924330870,6867,223,166,57,0,12,0,38,2,0
PP17,1,N,20121017T141500000,15,7,2,0,4,1,11929080561947900,11929,72,57,15,0,4,0,11,2,4
PP17,1,N,20121017T141600000,24,10,0,0,12,1,1769118741802590,1769,31,22,9,1,1,0,3,4,7
PP17,1,N,20121017T141700000,17,7,0,0,10,0,10735233307384500,10735,46,35,11,0,0,0,8,5,2
PP17,1,N,20121017T141800000,18,11,0,1,0,3,12629260473194600,12629,110,78,32,0,7,0,13,8,0
PP17,2,R,20121017T143700000,1,0,0,1,0,0,9756664389021480,9757,0,0,0,0,0,0,0,1,1
PP17,2,R,20121017T143800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP17,2,R,20121017T143900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP17,2,R,20121017T144000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP17,2,R,20121017T144100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP17,2,R,20121017T144200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP17,2,T,20121017T144700000,0,0,0,0,0,0,0,0,257,196,61,0,17,0,40,0,0
PP17,2,T,20121017T144800000,0,0,0,0,0,0,0,0,112,69,43,0,27,0,12,0,0
PP17,2,T,20121017T144900000,3,1,0,0,0,1,12772030222252800,12772,189,131,58,2,17,0,25,0,0
PP17,2,T,20121017T145000000,0,0,0,0,0,0,0,0,227,173,54,0,17,0,30,0,0
PP17,2,T,20121017T145100000,0,0,0,0,0,0,0,0,225,159,66,20,9,0,31,0,0
PP17,2,T,20121017T145200000,1,1,0,0,0,0,7402681946429950,7403,213,167,46,0,10,0,31,0,0
PP17,2,T,20121017T145300000,0,0,0,0,0,0,0,0,216,173,43,0,12,0,30,0,0
PP17,2,T,20121017T145400000,20,13,0,1,2,2,7574828746974090,7575,68,52,16,0,3,0,7,5,2
PP17,2,T,20121017T145500000,14,10,0,0,2,1,6448700953125830,6449,28,25,3,0,1,0,1,3,6
PP17,2,T,20121017T145600000,31,26,2,1,0,1,13053997895500500,13054,15,8,7,0,2,0,1,10,4
PP17,2,T,20121017T145700000,15,8,0,1,4,1,9986744863808030,9987,30,13,17,16,0,1,0,7,1
PP17,2,T,20121017T145800000,27,16,1,0,4,3,17935342644483600,17935,66,8,58,0,3,0,6,4,0
PP17,2,T,20121017T145900000,10,6,0,0,2,1,6565227000927280,6565,37,32,5,0,1,0,3,3,3
PP17,2,T,20121017T150000000,12,4,0,0,8,0,6618052314546750,6618,13,10,3,0,1,0,1,0,4
PP17,2,T,20121017T150100000,8,3,0,0,1,2,506717570570058,507,112,76,36,0,18,0,14,2,2
PP17,2,T,20121017T150200000,0,0,0,0,0,0,0,0,146,112,34,0,6,0,21,2,0
PP17,2,T,20121017T150300000,1,1,0,0,0,0,7015440114490320,7015,5,0,5,2,0,0,1,2,0
PP17,2,T,20121017T150400000,0,0,0,0,0,0,0,0,208,143,65,0,19,0,33,5,1
PP17,2,T,20121017T150500000,7,4,1,0,0,1,38706179400313500,38706,22,11,11,0,0,0,3,3,3
PP17,2,T,20121017T150600000,7,4,1,0,0,1,4924910641661890,4925,162,124,38,0,8,0,23,3,2
PP17,2,T,20121017T150700000,3,2,0,0,1,0,1917533897481480,1918,125,71,54,0,34,0,15,2,1
PP17,2,T,20121017T150800000,0,0,0,0,0,0,0,0,198,154,44,0,6,0,30,0,0
PP17,2,T,20121017T150900000,0,0,0,0,0,0,0,0,37,26,11,0,0,0,6,1,0
PP17,2,T,20121017T151000000,2,2,0,0,0,0,144175636111618,144,72,28,44,14,15,0,7,2,0
PP17,2,T,20121017T151100000,4,3,1,0,0,0,25129947306046600,25130,109,86,23,0,1,0,17,3,2
PP17,2,T,20121017T151200000,8,5,1,0,0,1,5624602462281790,5625,96,54,42,10,12,0,12,4,3
PP17,2,T,20121017T151300000,3,3,0,0,0,0,15855105425897700,15855,172,120,52,1,5,0,31,3,2
PP17,3,R,20121017T153500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP17,3,R,20121017T153600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP17,3,R,20121017T153700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP17,3,R,20121017T153800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP17,3,R,20121017T153900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP17,3,R,20121017T154000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP17,3,I,20121017T154300000,0,0,0,0,0,0,0,0,220,149,71,0,21,0,37,1,1
PP17,3,I,20121017T154400000,0,0,0,0,0,0,0,0,201,130,71,1,16,0,38,0,0
PP17,3,I,20121017T154500000,1,1,0,0,0,0,493.0,0,232,163,69,0,26,0,37,0,0
PP17,3,I,20121017T154600000,3,1,0,0,0,1,16125451152286,16,155,113,42,0,16,0,17,1,3
PP17,3,I,20121017T154700000,13,5,3,0,3,1,7731206515331360,7731,54,43,11,0,3,0,7,0,3
PP17,3,I,20121017T154800000,6,1,0,0,5,0,4620852410876950,4621,0,0,0,0,0,0,0,0,1
PP17,3,I,20121017T154900000,16,3,0,0,13,0,11938200946567900,11938,0,0,0,0,0,0,0,2,1
PP17,3,I,20121017T155000000,0,0,0,0,0,0,0,0,137,89,48,4,12,0,21,1,0
PP17,3,I,20121017T155100000,17,11,0,0,0,3,925047053455219,925,83,52,31,2,9,2,9,6,4
PP17,3,I,20121017T155200000,3,2,0,0,1,0,2267444687934750,2267,89,55,34,2,3,0,15,4,1
PP17,3,I,20121017T155300000,4,4,0,0,0,0,25429347042001100,25429,135,97,38,0,5,0,26,3,2
PP17,3,I,20121017T155400000,26,13,0,0,9,2,15708208534757400,15708,45,30,15,0,5,0,6,2,8
PP17,3,I,20121017T155500000,0,0,0,0,0,0,0,0,210,122,88,7,19,0,36,0,0
PP17,3,I,20121017T155600000,6,6,0,0,0,0,5112768958871620,5113,88,47,41,5,18,0,11,5,2
PP17,3,I,20121017T155700000,12,7,0,0,5,0,80098749896318200,80099,120,77,43,0,11,0,19,4,4
PP17,3,I,20121017T155800000,7,5,0,0,2,0,5046342218776150,5046,175,120,55,0,7,0,32,2,1
PP17,3,I,20121017T155900000,11,6,0,0,1,2,7196183955357790,7196,44,33,11,0,0,0,6,0,6
